id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo 
1Eum24tziiY0sRBRx7hWBb,Ubomi Abumanga,50,332533,0,"['Sun-El Musician', 'Msaki']",2020-05-29,0.772,E,0.0628,0.769,117.009
2VLkqMSEuj10HushVQ93jD,Наливай ми feat. D3MO,43,204545,0,"['Billy Hlapeto', 'D3MO']",2020-05-29,0.807,D#,0.148,0.636,87.975
05HKKlHqE1HJ1oIqXpJ7yI,Kanske var vi rätt bra ändå,61,153581,0,['Newkid'],2020-05-29,0.526,D,0.124,0.0,99.706
0iureizZqLlUpVdUtRsei9,Hollywood,60,199655,0,"['LA Vision', ""Gigi D'Agostino""]",2020-05-29,0.744,G,0.00858,0.00022,115.991
28GgRRVR4oSUb5ZxYAIq88,Hoe Het Loopt,51,165342,0,"['Paul Sinha', 'Kraantje Pappie']",2020-05-29,0.821,G,0.727,0.0,94.976
1sgDyuLooyvEML4oHspNza,Lose Somebody,76,199549,0,"['Kygo', 'OneRepublic']",2020-05-29,0.58,C#,0.344,0.0,147.988
4T6wIqEWlQU92eSumcBF9R,Que hasta mañana es,40,184268,0,['Owen4letras'],2020-05-29,0.753,B,0.0647,0.0,129.976
3khHbSwjylAt8kHcqqibDH,Vai de Ladinho,63,167273,1,"['Dj GBR', 'Mc Rennan']",2020-05-29,0.909,F#,0.575,0.0105,131.976
25w9EAbgKDa7XSSC7MYXKk,Treinstation,52,169879,1,['Boef'],2020-05-29,0.776,G,0.221,0.0,97.949
46nUIq8brEPcaFAsBow4Ex,Sana Ne,65,216456,0,"['Bedo', 'POS']",2020-05-29,0.748,C,0.132,0.00586,95.03
1evlfCwP69atq9ahcTggiu,A Bênção,64,357160,0,"['Gabriel Guedes de Almeida', 'Nívea Soares']",2020-05-29,0.394,A#,0.0266,0.0,139.847
22juTts8TAnJYwGnlxB87e,Mr/Mme,61,381533,0,['Loïc Nottet'],2020-05-29,0.63,F#,0.854,0.0,102.561
6LnWNqUKhiBgQomH7vWeBX,Aja,49,189801,0,['BESS'],2020-05-29,0.678,C#,0.0603,0.0,125.952
1EbdQ54jFLGEH94cUif3TI,7 Stunden,68,174680,0,"['LEA', 'Capital Bra']",2020-05-29,0.767,B,0.471,0.0,110.573
6kfUXAS4K8zpNCADiFqMCt,Better Days - Giorni Migliori (with Negramaro),56,144530,0,"['OneRepublic', 'Negramaro']",2020-05-29,0.617,F,0.221,0.0,88.984
5cjj2hLwoPnRpMQBpdlc0v,Lo voy a Lograr (JC),47,199236,0,['North Black Family'],2020-05-29,0.841,A,0.145,8.58e-05,136.04
7aeleTqgkiIZLitnXp9NMl,Angry toy$ - Prod. Ray Qwa,59,126545,1,['Boulevard Depo'],2020-05-29,0.823,C#,0.776,0.0483,109.987
6r0WuK50Lpu9u460x84oBn,God of Revival - Live,63,515387,0,"['Bethel Music', 'Brian Johnson', 'Jenn Johnson']",2020-05-29,0.36,C#,0.065,0.0,144.004
0KBwGCY9RYD9t2zjeW4h48,Djomb - Bien ou quoi,68,141893,1,['Bosh'],2020-05-29,0.945,C#,0.172,0.00036,123.109
4DngRKOpRPrkbzImUB0zgh,Litrão - Ao Vivo,64,170197,0,['Matheus & Kauan'],2020-05-29,0.48,C#,0.356,0.0,153.61
4gryO2XRHDvVgDfAoxZCi4,Matuto de Verdade,63,146240,0,['Mano Walter'],2020-05-29,0.828,F#,0.232,1.32e-06,156.052
4qF2Wsc0dio6IoKzpvChCg,X2 - Prod. Gredy,55,176000,1,['Boulevard Depo'],2020-05-29,0.815,C,0.413,0.0,119.951
5xO8Q2lfLBzAjsjrqjoBsR,УАУ,36,315839,0,['Atanas Kolev'],2020-05-30,0.867,B,0.0523,0.525,124.973
5P9PnXYb3TrWlGBEMmo1RK,Sip & Kūp,33,153595,0,['PCK 97'],2020-05-30,0.549,A,0.0131,0.0,99.192
6C6cjLJMAX0p8FALFwZu95,Nevzdávám,44,149650,1,['Skelly'],2020-05-30,0.624,B,0.19,0.0,149.957
0ay3P82zjXGRurkqKqbHub,Bandook,58,172500,0,['Nirvair Pannu'],2020-05-30,0.696,C,0.033,0.0,80.231
2kFuJSJ1gybYyRNSBg6WdQ,Alo Michael - rico rico rico rico,69,219585,0,"['Luigy Boy', 'La Florezta']",2020-05-30,0.88,A,0.271,0.00029,116.006
4Wn4VSfj8gNbqK6k1HvlT2,Oddam ci wszystko,54,210400,0,['Vivat'],2020-05-30,0.769,C,0.0713,0.0,140.073
3XG1frltSxibGuYLPucxl8,Reincidente,63,177692,0,['Felipe Araújo'],2020-05-30,0.716,C#,0.559,0.0,137.012
6TVKrzgEE5b0TP5oVLeZLh,"No Me Arrepiento (feat. Gera MX, Neto Peña, Santa Fe Klan)",63,268125,1,"['MC Davo', 'Gera MX', 'Neto Peña', 'Santa Fe Klan']",2020-05-30,0.802,B,0.02,0.0,79.981
3akEEy3fSB7d6zgMfE81Fd,Thirty Years Ago - Live 2013,0,227627,0,['Joe Lynch'],2020-05-30,0.458,G,0.402,0.000182,120.291
2Ax4eDtlStlxoueHGiu2do,2006,0,112012,0,['Noah Nell'],2020-05-31,0.696,A,0.0113,0.895,179.98
5sjD9erVsAf0qLzuOoyJrP,2008,0,171826,0,['Noah Nell'],2020-05-31,0.682,D,0.212,0.981,88.017
0q7IT5yWOU6GffkaHTR8Z4,2015,0,196021,0,['Noah Nell'],2020-05-31,0.614,A#,0.038,0.916,120.017
07lMhgpMlwHXQgEs2pXmhg,Drop It Like It's Hot!,65,135988,1,"['Haarper', 'Luga']",2020-05-31,0.746,A#,0.0323,0.434,167.09
3NXh44Beby7IYMYyOgdLPm,Me Gusta,59,158268,1,['Luck Ra'],2020-05-31,0.692,B,0.269,0.0,87.93
4DfKhPDy3A9YgtC2J08J4s,2012,0,249381,0,['Noah Nell'],2020-05-31,0.777,B,0.00776,0.464,127.98
2eAMLEiBk0gfCPkkGJBfAU,2002,0,136369,0,['Noah Nell'],2020-05-31,0.44,F#,0.525,0.951,175.814
4uVpeVrHzseHHfG8mUx2y5,2011,0,172012,0,['Noah Nell'],2020-05-31,0.669,F,0.532,0.921,120.03
7uvSA8c4CCMlaL571PSRS9,Tu Gato Bellaco,51,203586,0,['Milo Mae'],2020-05-31,0.724,F#,0.221,0.0143,111.979
3dOS97oZxXLMzFwj6uLeOH,2004,0,139109,0,['Noah Nell'],2020-05-31,0.477,C#,0.245,0.953,176.162
74U05TC0npXt3hM4oTWmTa,2013,0,210023,0,['Noah Nell'],2020-05-31,0.518,D,0.0162,0.346,175.966
1C2HqWxFTxFb2ohwC2YJSo,2003,0,122739,0,['Noah Nell'],2020-05-31,0.333,F#,0.762,0.919,175.886
2hwBj4joyet3sru7mWxbtB,2005,0,170688,0,['Noah Nell'],2020-05-31,0.671,A,0.069,0.858,179.891
1JBJIPCfiVu0Pl1NcSCwYg,2009,0,215085,0,['Noah Nell'],2020-05-31,0.395,D#,0.963,0.913,76.906
3ekplB6CwLgJtysMGbGeU6,2014,0,238166,0,['Noah Nell'],2020-05-31,0.499,A,0.276,0.93,129.986
2oedhpv6nZFK2lZbk6Ql0f,2007,0,214017,0,['Noah Nell'],2020-05-31,0.62,F,0.912,0.935,119.99
0dx9BETmBfy0qsNs5Tkn98,2010,0,146516,0,['Noah Nell'],2020-05-31,0.557,B,0.0495,0.611,154.099
4xsUkiKSjfbJkgEenWV4EU,絵空,52,289820,0,['マルシィ'],2020-05-31,0.39,E,0.167,0.0,161.944
7thWHDtg50xkfMjeT7yxNy,亞特蘭提斯,45,272824,0,['姜濤'],2020-06-01,0.579,B,0.532,0.0,83.535
7Kg6WEcA6Xp5V5ahFxlmwU,Gel,61,151588,0,"['Mert Kıyak', 'Çağrı Kaymak']",2020-06-01,0.629,F,0.153,7.49e-05,170.069
1z2zqf7XOlFzdy2MHJ5uMD,Old Town Road (Remix),1,157617,0,['Tough Rhymes'],2020-06-01,0.86,G#,0.0296,2.29e-06,136.082
56Aal9B8gurDIRmlw4y74a,另一個諾貝爾,49,254029,0,['陳卓賢 Ian'],2020-06-01,0.446,G#,0.147,0.0,147.946
25xDvdW2KVCPaC7kCgVNQ3,Paskambink Man,46,184939,0,"['Saulės Kliošas', 'JUSTÉ']",2020-06-01,0.765,A#,0.477,0.00348,89.983
4bO1Mb28jqma2QinoxN7cM,Look at Me Now - Remix,57,135446,0,['fredbydredd'],2020-06-01,0.589,G#,0.000833,0.761,93.977
7sbQcKOJ9wCRuyPEbqjmf9,Таблетка,56,183502,0,"['Dzharo & Khanza', 'Kavabanga Depo Kolibri']",2020-06-01,0.875,F#,0.11,0.1,118.905
2w9A7fvq6ka5CB9l7wDZXG,蒙著嘴說愛你,55,240775,0,['姜濤'],2020-06-01,0.654,C#,0.591,0.0,94.999
2e9WBECWUz9wABV0z8imFM,Кой ме срещна с тебе,35,217263,0,"['Alisia', 'Toni Storaro']",2020-06-01,0.553,B,0.0519,1.8e-06,95.043
5Jey2NN31NEPU58pEreqt0,一天多一點,39,216483,0,['姜濤'],2020-06-01,0.758,G,0.0913,4.48e-06,124.64
6pzomVeu3iTNavCarali0U,Prawy do lewego,51,229002,0,['Mata'],2020-06-01,0.832,C#,0.166,0.0,122.036
2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,61,199653,0,['TWICE'],2020-06-01,0.739,F,0.0312,0.0,106.99
0kTIH2zbc1jvIHoCOCoNnr,you broke me first - Luca Schreiner Remix,69,192339,0,"['Tate McRae', 'Luca Schreiner']",2020-06-01,0.618,E,0.0326,3.47e-06,123.916
2pL2G2Xuo7LHFOeafFYTTV,一所懸命,36,189639,0,['Anson Lo 盧瀚霆'],2020-06-01,0.771,B,0.0128,0.0,117.996
0hSgoJJQbYER9D9X2gGjsG,夏夜晚風 (Live),44,257625,0,['deca joins'],2020-06-01,0.29,D,0.771,0.281,109.859
3i804ijVjXeLrMKGIiVCHm,一號種籽,40,237774,0,['姜濤'],2020-06-01,0.862,C#,0.556,3.51e-06,125.964
4Sns2THJnBHYlSFFfYinbV,umbrella,56,276987,0,['SEKAI NO OWARI'],2020-06-01,0.517,G,0.0492,0.0,139.986
03FH6XdG39kY0ZxjHJtW2v,Banjodunk,52,223787,0,['Kass Humor'],2020-06-01,0.646,G,0.00857,0.00105,137.91
5bZnSJZEqbBsXxHI5Qszxy,Chanel,57,211951,1,['Rio'],2020-06-01,0.819,D,0.221,0.0,147.069
0LAsvpH55rlSMzVFwUCFKP,If You're Over Me,4,189000,0,['Years & Years'],2020-06-01,0.629,G#,0.0622,0.0,103.831
78hq6WVo04puawK6nhcbTV,Flýg (feat. Bubbi Morthens),39,212091,0,"['Haki', 'Bubbi Morthens']",2020-06-01,0.818,G,0.0054,0.0,140.009
33c5MYdr80WqXws9pj06b4,水刑物語,52,259714,0,['Jer 柳應廷'],2020-06-01,0.45,G,0.049,0.000175,139.89
1es5ofSqVbYHHKrfI2HeZI,Nimeni,39,175135,1,['Killa Fonic'],2020-06-01,0.8,G,0.387,0.0,147.913
1PVUvNXbXqbNTF0u52ou2o,クリームソーダとシャンデリア,51,222000,0,"['mei', 'Henrii', 'ねんね']",2020-06-01,0.729,C#,0.0623,0.0,125.036
6PPU2L6XRr9njn7GnLkAT7,Stai,45,170038,1,"['Killa Fonic', 'Nane']",2020-06-01,0.804,C#,0.039,0.0,160.057
79WiPhnL73wsJlCGOaWKfc,二期大樓,41,239870,0,['陳卓賢 Ian'],2020-06-01,0.627,D#,0.579,0.0,140.17
725hplFenA7GoA1xtEmZQ4,B.M.G.,37,172849,0,"['姜濤', 'Anson Lo 盧瀚霆']",2020-06-01,0.779,F,0.0885,0.0,119.91
5hbjEop5ZACSF37JmcsQQU,Schodki,54,235772,0,['Mata'],2020-06-01,0.534,B,0.0464,0.0161,78.097
3omvXShuRPM3zbDpWYqf5g,MORE & MORE,74,199653,0,['TWICE'],2020-06-01,0.739,F,0.0312,0.0,106.99
1jVw3apCOogFU1mOquNIhC,正式開始,55,208779,0,['陳卓賢 Ian'],2020-06-01,0.638,C#,0.617,0.0,73.951
7jOrc6UmSoQQdHq8J1c7jS,Tak Tiki Tax,54,152953,0,['Fer Palacio'],2020-06-01,0.708,B,0.17,0.00377,203.968
4aOOExMBUyxKnEYb39SrTg,Riot,74,78681,1,['XXXTENTACION'],2020-06-01,0.509,D#,0.019,0.00639,97.767
5kQre7o8ky5DXeEPcyaCR1,Carita de Inocente (feat. Myke Towers) - Remix,76,192698,0,"['Prince Royce', 'Myke Towers']",2020-06-01,0.565,A#,0.364,0.0,129.959
4Pyv03eVgrjkno7KavA8Wb,Aprendi a Maltratar,63,207673,0,['Tarcísio do Acordeon'],2020-06-02,0.7,A#,0.66,0.0,76.012
0p8y0WCK1hpZw4xjREmYMX,מחרוזת רונה,40,353041,0,['The Revivo Project'],2020-06-02,0.755,E,0.374,0.0,105.997
0mFGPNg7pok4XH8hHwE24x,זוט עני,50,178913,0,['Ella Lee'],2020-06-02,0.814,G#,0.0554,0.000151,138.096
3S2iI46NmKyZsoxs2NByIP,Nêga,76,258220,0,"['Tarcísio do Acordeon', 'Vitor Fernandes']",2020-06-02,0.635,A,0.676,0.0,76.015
76ZN52Yon1RYCjFfIOSDIg,Kamizelka,53,240727,1,"['Szpaku', 'Rolex', 'The Returners']",2020-06-02,0.577,D,0.0597,0.0,86.763
6jBAJd0HuERzQ7ejam5I35,Lembrei de Você,62,177998,0,['Tarcísio do Acordeon'],2020-06-02,0.655,A,0.628,0.0,76.058
7D2sgT3LkRnl6I7hunrsoj,Nemám dost (feat. Indigo & KOJO),47,186000,1,"['Calin', 'STEIN27', 'Indigo', 'KOJO']",2020-06-02,0.632,C#,0.116,0.0,79.979
6hh4X4DTJSmHcW1XVCVlj5,Adoracion,47,129346,0,['Oshima'],2020-06-02,0.797,F,0.199,0.681,163.243
2vWfNwInuiKiPhQnzFjp9K,Inolvidable - Remix,54,157576,0,"['Bebe DJ', 'bauti bory']",2020-06-02,0.664,C,0.513,0.0,98.613
7lASn6bIrDOaGODj6k0vJ5,ความคิดถึงที่ฉันได้เคยส่งไปในคืนที่ฝนโปรยลงมา,51,258261,0,['Three Man Down X Tilly Birds'],2020-06-02,0.621,A#,0.287,0.0,92.025
2GBHNTR3jBDY4oa4MVQ9AZ,南昌街王子,43,245248,0,['Fiona Sit'],2020-06-02,0.531,B,0.594,0.0,118.793
0s96Y4iLjNgEJBjlEZLBNu,us,60,255947,0,['milet'],2020-06-03,0.57,F#,0.044,0.0,123.847
5yGVmFpxvj63sxZ3QNZWRi,Antidot (feat. AMI),42,156456,0,"['Killa Fonic', 'AMI']",2020-06-03,0.694,B,0.706,0.0,157.914
6rlFqcGUFnzOkwupRddNIj,Да или нет,50,201375,0,['Yanix'],2020-06-03,0.855,C#,0.0444,0.0,160.048
4nq5n3nPnobfdgytAfhAi3,Banii N-Aduc Fericirea,45,198400,0,"['Feli', 'Grasu XXL']",2020-06-03,0.674,F#,0.172,0.0,149.803
1toU1FjTUi7q5TRpmKgAj4,VVS,50,158118,0,['Yanix'],2020-06-03,0.861,C,0.102,0.0,85.046
0p09Zg6QrEe1CnTkYE8YMV,Hard to Buff,49,161403,1,"['Yanix', 'GONE.Fludd']",2020-06-03,0.823,C,0.0241,0.0,170.986
1LXMuZD4UdYMLNu96YcP61,Kramladen,46,232000,0,['No Flags'],2020-06-03,0.635,C#,0.045,8.09e-06,124.894
3oc0SdDJIdHW9KOc106yIA,Micro Scan - 300000 Years Ago ( Psychedelic Goa Trance ),0,511034,0,"['Psytrance', 'Techno Masters', 'DJ Acid Hard House']",2020-06-03,0.649,D,8.57e-05,0.846,145.012
6A25J9As7towpxovYryAWr,Such a Whore (Stellular Remix),77,147638,1,['JVLA'],2020-06-03,0.624,D,0.00391,0.0278,168.87
3gBzYFtF0BATGZFUKKOP1b,ココロノナカ,50,72027,0,['RADWIMPS'],2020-06-03,0.539,A#,0.553,0.0,150.105
0oa20Wmd4liIjOKS4y5TKB,Sultant' a mia,55,148782,0,['Rocco Hunt'],2020-06-03,0.811,F,0.476,0.0,149.994
7FfNuPXsmhAKaNPyhjecyt,Complicated,56,197977,1,['Eves Karydas'],2020-06-03,0.84,A,0.155,0.0,108.882
2Zwv2vKU8mwgh2LI5GUKcT,Meri Aashiqui,64,280149,0,"['Jubin Nautiyal', 'Rochak Kohli']",2020-06-03,0.555,G#,0.139,0.0,75.008
6dxjfasDAe8v56M308tQdz,inside you,57,222307,0,['milet'],2020-06-03,0.471,G,0.00745,0.0,149.944
4E0zuROzbEvsjL00UayEpJ,Superpoderes,56,220183,0,"['Recycled J', 'Selecta']",2020-06-03,0.813,A#,0.614,1.04e-06,108.704
4Ar6Yk5H2W3Ai8NcsWakSl,Uh,46,179417,1,"['T. Danny', 'G.w.M.']",2020-06-03,0.853,G#,0.784,0.000189,103.044
35Dh5MnCUPLN3XyAVtQff3,Do It,73,176787,0,['Chloe x Halle'],2020-06-03,0.725,F,0.0932,2.33e-06,82.966
2tcuhVoxJiHQI9BHS1ep7r,Покажи как,50,176388,0,['Yanix'],2020-06-03,0.954,C#,0.0455,0.0,100.004
7lFdxI5AVq0kxcNpgkZ74a,Micro Scan - 300000 Years Ago ( Psychedelic Goa Trance ),0,511034,0,"['Psytrance', 'Psychedelic Trance', 'Psytrance Network']",2020-06-03,0.649,D,8.57e-05,0.846,144.995
36DmtfajX3VxOGF4LmG4Um,לאהובי,40,209280,0,['Avi Aburomi'],2020-06-04,0.736,C,0.117,3.62e-06,124.951
4rvcruwLHzhFJVCM7Zma2j,Ticket to Ride,0,184551,0,['The New Merseysiders'],2020-06-04,0.502,A,0.196,0.0,125.502
395GlPR9um5U8kYhxHHNdm,Užgis iki vestuvių,35,157046,0,['Giedrė'],2020-06-04,0.878,D,0.0726,0.000641,104.008
6bRR9tU3WUBsC4aywSgHEO,WEISSER RAUCH,66,182925,0,['FOURTY'],2020-06-04,0.633,F#,0.0623,9.01e-05,127.751
5hSGzwUtpslL8kkIPhhDqa,Y Salió Hasta el Sol,55,163000,1,"['Dirty Porko', 'Clas Beats']",2020-06-04,0.77,C#,0.388,0.0,110.927
4DuZc9cqiahU996gNsJKUA,Nowhere Man,0,143511,0,['The New Merseysiders'],2020-06-04,0.684,E,0.107,7.12e-06,122.125
5AQTFpm3oDPTenmw5Lmfoi,Veneno,66,258587,0,"['Delaossa', 'KIDDO', 'J.Moods']",2020-06-04,0.686,F#,0.612,0.0,92.036
5b0wh3iRt1rwyryKjppwgb,Got to Get You Into My Life,0,141000,0,['The New Merseysiders'],2020-06-04,0.652,C,0.0617,0.00253,135.557
1CgjNopMJ4nvS2O2DwaKzm,She Loves You,0,143304,0,['The New Merseysiders'],2020-06-04,0.571,E,0.233,0.0,147.764
3X9c4tBzSdGhlO4Fx3WYgW,Lifetime,64,171527,0,['Ben&Ben'],2020-06-04,0.386,G,0.292,1.05e-05,179.998
40NZgN1uNdeZzPKjkM1QIW,NASA,65,220075,0,['Babi'],2020-06-04,0.582,C#,0.817,0.0333,139.187
0Lc2G3LWtjnzl4NbKAtBoo,A nie pamiętasz jak?,50,253990,0,"['SB Maffija', 'Mata', 'White 2115', 'Jan-Rapowanie', 'Janusz Walczuk', 'Kacperczyk', 'Beteo', 'Adi Nowak']",2020-06-04,0.852,B,0.279,0.0,90.907
0EMJPg5fNYn068xJgoOFME,我們很帥,38,243029,0,['Error'],2020-06-04,0.655,F,0.141,0.0,146.034
2C6ij9W4mmv0IYtX8L6ErW,Toi,39,245217,0,['Danna'],2020-06-04,0.517,G#,0.0345,5.17e-06,183.916
4mXWXPCeXJu5bXdsQNDrCq,Laime Šī,30,198633,0,['Aija Andrejeva'],2020-06-04,0.643,E,0.0487,3.84e-06,102.992
4X7HLdgEJZRRbpeSeJ5GOw,A Hard Day's Night,0,148696,0,['The New Merseysiders'],2020-06-04,0.606,C,0.32,0.0,140.72
0Dll1SvfjO1oQTjxme3LmK,Can't Buy Me Love,0,131559,0,['The New Merseysiders'],2020-06-04,0.634,C,0.42,0.0,173.347
0gODNGbZdpLl9m2oLDT3SK,Twist and Shout,0,128590,0,['The New Merseysiders'],2020-06-04,0.585,B,0.317,0.0025,97.128
0oN788GgDxoeHyvIutiSjM,Locked Up (#hot16challenge2),45,84889,1,"['Milion Plus', 'Nik Tendo']",2020-06-04,0.821,C#,0.428,0.0,135.051
6m9tU2aGzHJZOKfiIxCEZ3,If I Fell,0,136000,0,['The New Merseysiders'],2020-06-04,0.739,D,0.643,0.0,109.881
5QbGW9TsBw0GKQdaVR5HHR,I Want to Hold Your Hand,0,149773,0,['The New Merseysiders'],2020-06-04,0.648,G,0.822,8.28e-06,127.318
5gLBo1PmCUxpGHKaEAbc4L,Love Me Do,0,132521,0,['The New Merseysiders'],2020-06-04,0.492,G,0.917,0.000595,78.989
39vthjXIG2CeOIwQkZSMGp,Eleanor Rigby,0,122731,0,['The New Merseysiders'],2020-06-04,0.621,E,0.901,0.0,140.798
7d3Qjp1PWUwE0p0QWpmGM1,Michelle,0,126399,0,['The New Merseysiders'],2020-06-04,0.64,G#,0.918,0.961,61.749
7D2J0SneveNOh5oKW9eJML,And I Love Her,0,152059,0,['The New Merseysiders'],2020-06-04,0.766,C#,0.443,2.79e-05,111.651
11lAzlEsX4N0wngPXp9Y6f,Yesterday,0,164148,0,['The New Merseysiders'],2020-06-04,0.152,F,0.817,0.000243,74.623
0hbJwToGaQ020SiTDKPwS3,Help!,0,135568,0,['The New Merseysiders'],2020-06-04,0.634,D,0.677,0.0,96.845
6QPqmpt2Ta7cxMd1fnirTe,Zombie,49,139000,1,"['808 Dylan', 'Zipper Franco']",2020-06-04,0.839,E,0.0725,0.0278,140.024
13JI0Rd4mN4R5Cp1IchjmM,in Luv w u,51,203520,0,"['Jnske', 'Ritzz']",2020-06-05,0.516,G#,0.731,0.0,177.896
6yBPWtwnlHgRTHfxK1MPwJ,Kleur,62,189243,0,['Snelle'],2020-06-05,0.767,F#,0.249,1.7e-06,124.045
0wqHcuzFzJTjKP49rThyul,Year 3000,0,196387,0,['Busted'],2020-06-05,0.57,B,0.0006,0.0,107.013
33iPN2mRcQUmrTDylFUY3r,Oli aikoi,53,188040,0,['Mikael Gabriel'],2020-06-05,0.758,D#,0.117,0.000773,134.96
6wkG9devuAF08BdPUBjIFe,Ég Er Svo Flottur,34,182000,1,['Séra Bjössi'],2020-06-05,0.841,C#,0.208,0.0,120.007
2IAR0DziHCjSu16gR4ihvy,Nothing,70,162797,0,['Bruno Major'],2020-06-05,0.555,D,0.931,0.536,139.691
7qDleesvnXtRn42gbaDYFr,Sexy & Sæt,25,129836,1,"['Séra Bjössi', 'Háski']",2020-06-05,0.876,G#,0.116,4e-06,121.941
0ccb5rbfpzKAgfKmZNfzeN,Dpos D'Quarentena,46,174003,0,['Nelson Freitas'],2020-06-05,0.801,G,0.0504,0.0829,96.996
6WnEgUdYqYIWvJoI59PyDk,Siedem,51,171372,1,"['Dj Decks', 'Paluch', 'Słoń', 'Sliwa', 'Kaczor', 'Shellerini', 'Donguralesko']",2020-06-05,0.7,D,0.000835,0.0,93.245
0YZhP6A6sA0sEnOixfL7rK,Vain yksi sinä,46,205325,0,"['Spekti', 'Titta']",2020-06-05,0.643,B,0.0095,2.7e-05,145.027
65LscX5TdApN4HI2rlgFzI,Mental Disease (8 bits),38,62102,0,['Mental Disease'],2020-06-05,0.428,B,0.00243,0.872,107.075
0KDvS7va1nMUY1yBwXN6uZ,Nightmare,58,177270,0,['Joya Marleen'],2020-06-05,0.776,C,0.236,2.76e-06,82.984
6TaF3r6CLL6YYPJcOhzYW2,Maria Magdalena,53,204693,0,['Lena Philipsson'],2020-06-05,0.865,E,0.0442,0.00146,126.031
1TeZLwdMTWZvX9wDPokRM3,Toda / Tu Bandolero / Toda,53,182936,0,['El Rodri'],2020-06-05,0.776,F#,0.636,0.0,88.049
5unXHHcSQLGO19RuVqZB6d,The Most Beautiful Thing,69,235427,0,['Bruno Major'],2020-06-05,0.806,G,0.535,0.045,127.502
61koTDrwN9kZQmDhtH7NpM,Party HH - feat. Lazza,59,211500,1,"['Tedua', 'Lazza', 'Chris Nolan']",2020-06-05,0.695,G,0.172,0.0,99.912
5WmPL0RQxooB4si6PuSkUi,Love Songs,62,195496,0,['Daryl Braithwaite'],2020-06-05,0.721,E,0.0691,0.0,105.023
5EXLYWZGnmYC01H53WUAhi,Sono un bravo ragazzo un po' fuori di testa,60,170579,0,['Random'],2020-06-05,0.75,F,0.167,0.0,121.081
2TqBucXuOIqCMOrlxGmIi1,Eitt Fyrir Klúbbinn,35,145339,0,"['Breiðablik', 'Herra Hnetusmjör']",2020-06-05,0.965,G,0.0332,9.35e-06,123.987
3qT2eKpWNq5cze7kGGORDZ,DAS RENNEN,60,193684,0,['RIN'],2020-06-05,0.803,C#,0.223,0.0,114.007
2e9vHdYhko2LmtaFeLyNzB,Sorry Babe,45,132168,0,['Vercetti CG'],2020-06-05,0.722,A,0.182,6.26e-05,79.978
3DHADc0UTs3tzEf9V4s0xC,Million,49,157614,0,['eMMa'],2020-06-05,0.749,C#,0.0432,0.0,129.974
2fvwEBdCFhFD7IO3IX3bIw,Algo Novo (feat. Lukas Agustinho) - Ao Vivo,69,408132,0,"['Kemuel', 'Lukas Agustinho']",2020-06-05,0.408,D,0.0651,0.0,119.841
0em7RpGzLrwD7xfXjhIJwN,Faðir Vor,29,161806,1,"['Séra Bjössi', 'Ingi Bauer']",2020-06-05,0.546,B,0.0306,0.0,123.857
2AvnB64kYadwpt3QLydZVi,Reserve,39,181504,0,"['Tiab', 'AKIKO', 'Silverstrike']",2020-06-05,0.617,B,0.195,0.0,159.95
4gLC5fds3QR3w7f5TmuNjh,Henceforth,55,235823,0,"['Orangestar', 'IA']",2020-06-05,0.587,F#,0.329,3.71e-05,157.999
4BJsV9Iu4sJphgvAyDxfkp,Savana,53,176885,1,['Marko Glass'],2020-06-05,0.721,G#,0.625,2.07e-06,94.018
6yFCMNwZQYZhulsdeu6s1f,Year 3000,0,196387,0,['Busted'],2020-06-05,0.57,B,0.0006,0.0,107.013
3ZnJ4WSPRbinkHAFbsTiNB,Iced Out,49,192891,1,"['Billy Sio', 'Light']",2020-06-05,0.852,D,0.132,1.99e-06,139.984
42HO3JtyoWWPC7mgReWRL8,Kendime Sardım,62,196557,0,['Oğuzhan Koç'],2020-06-05,0.835,G,0.104,2.33e-06,95.022
1HF7fpgxooAQHSECWoBWGH,King,12,225200,0,['Years & Years'],2020-06-05,0.552,E,0.0507,0.0,120.143
6UUOpGUeOj30VweH1xS9rp,Year 3000,0,196387,0,['Busted'],2020-06-05,0.57,B,0.0006,0.0,107.013
4ig103buusN427FkCSzaMI,Nešahej na mě,44,168000,0,['Pokáč'],2020-06-05,0.761,C,0.0769,0.0,100.048
0KxRnqXVamV9WdbfCWOYiM,Logical Brain - Year 3000 Mix,0,216705,0,['Electro Mann'],2020-06-05,0.745,A,0.0833,0.928,125.004
6DdSPAz2OfONDC9ZYtnuu3,Fading Like A Flower,56,192276,0,['Frida Öhrn'],2020-06-05,0.589,C,0.0387,9.07e-06,114.016
59CmRylO8pwgxznlqBw6Be,Lauseet on vaan lauseita,47,227079,0,"['VIIVI', 'Ahti']",2020-06-05,0.588,G#,0.136,0.0,132.058
2cWCwWJTozhsGxmvrJJaXn,Mlks de Sp,64,195796,1,"['Recayd Mob', 'Dfideliz', 'MC Igu', 'Jé Santiago', 'Derek']",2020-06-05,0.901,C#,0.0817,0.0,118.957
5Y0hkLkzdrTuPGWYLvm6oO,El Mismo Aire,65,209415,0,"[""La K'onga""]",2020-06-05,0.762,C,0.0746,0.0,149.985
4Rl7jX5PG65J3JgcFce3SW,Dzeguzes balss,37,234737,0,['Carnival Youth'],2020-06-05,0.739,C,0.335,0.001,114.023
