id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo 
0Cy2x4vkNHiZ2Z3XiZE5Yu,Blei (feat. Veysel),64,170624,0,"['Kontra K', 'Veysel']",2019-05-24,0.798,B,0.13,0.0,99.895
7eDgHR7BkUexrbDD1mpmr9,Jeszcze Nie Idziemy Spać,51,196912,0,['Cypis'],2019-05-24,0.847,C#,0.063,0.0,148.897
5HbGxL9p7bsRQb6cc4ltcA,Göschene Airolo,49,199707,0,['Stubete Gäng'],2019-05-24,0.827,A,0.128,0.0,124.957
6D4JwhnD6YzC25F8bh3Y8X,Farben,59,219757,1,['Kontra K'],2019-05-24,0.797,B,0.105,6.36e-06,105.016
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,79,309120,0,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",2019-05-24,0.806,A#,0.145,0.0,91.973
39GnQAiQ81e6jHngiQ2LtN,Imaginaste,63,198613,0,"['Jhay Cortez', 'Tainy']",2019-05-24,0.77,F#,0.113,0.0,179.953
53p75njg73nob2izEQ198o,Yine Gönlüm Karardı,54,168216,0,['Barış Diri'],2019-05-24,0.603,E,0.914,0.000137,107.579
7ABDyZqevdSmBsNnCEbnOb,Letschte Tanz,41,213750,0,['ZID'],2019-05-24,0.729,G#,0.232,0.0,99.09
0lCl7wTqxiNQDCP52u1pyQ,Opeta mut elämään,38,171533,0,['costee'],2019-05-24,0.584,C#,0.198,3.05e-05,80.541
78ybX9cFHxnax7HvxPRUBq,藍色眼睛,41,279743,0,"['Rachel Liang', 'Mixer']",2019-05-24,0.447,C#,0.142,1.07e-05,153.937
1gJVkWwEft2vwJTWhzgagx,Vida de Mis Vidas,49,210545,0,"['Santiago Cruz', 'Vicente Garcia']",2019-05-24,0.758,D,0.737,3.25e-06,124.984
1GxgSQszZkAW4GVdPqUMNU,Pressoi,41,262251,1,['Gettomasa'],2019-05-24,0.848,G,0.145,1.49e-05,142.99
65sEIdBT16fziZvjhckFpq,Casa,54,165760,0,['Giordana Angi'],2019-05-24,0.588,G#,0.54,0.0,140.129
6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,68,175219,0,['Jorge & Mateus'],2019-05-24,0.637,E,0.469,0.0,118.889
0rxef7T542Sf61Qpv52Xfl,Kül,54,193449,0,['Merve Özbey'],2019-05-24,0.64,D#,0.233,2.05e-05,119.923
4f2mMipu6OCSoBmWIVSEMm,A Whole New World,57,232914,0,"['Leroy Sanchez', 'Jessica Sanchez']",2019-05-24,0.274,D#,0.693,0.0,55.605
4oUsaxFNEZUidANbrhbWaM,Ahí Ahí,51,210920,0,['Vicente Garcia'],2019-05-24,0.803,A#,0.58,0.000322,129.919
1lyi9OxMrIcCQmHqmn1cqj,So eini wie du,40,183013,0,['Stubete Gäng'],2019-05-24,0.724,C#,0.122,0.0,125.031
0nIUbQVpDSv8wQTY2qwW4u,Cómo Haces,53,227875,0,"['Santiago Cruz', 'Manuel Medrano']",2019-05-24,0.675,C#,0.325,0.0,88.038
2Vp7ZK5wP51LYayV14ichq,"If Not With You, For You",57,188908,0,['Chris Kläfford'],2019-05-24,0.356,D,0.178,0.0,159.308
7GmslZPRhu1dG5Xl2O429P,All the Lazy Hipsters,0,196000,0,['Sam Lambeth'],2019-05-24,0.567,A,0.356,0.0124,117.743
7LKOVzyjx6QmA1cpP0ft5z,Käsi iskee (feat. DJ Massimo),41,249050,0,"['Paleface', 'DJ Massimo']",2019-05-24,0.79,D,0.105,0.0,94.96
2JjDXcC82gp21CV2WxP10k,Muijii stadis,52,243840,0,['Gettomasa'],2019-05-24,0.857,E,0.0518,0.0176,124.964
20EvJpvTGgd2ykayDX6tJl,'19 Bonnie and Clyde,0,286182,0,['Sam Lambeth'],2019-05-24,0.558,G,0.00039,0.000346,112.028
2CVChktEKBsM6v4IfdFU5k,double take,60,171743,0,['dhruv'],2019-05-24,0.663,G#,0.828,0.0,109.075
5eY547Fxr6QKiqBkUrx0sC,A Través Del Vaso,61,182107,0,['Banda Los Sebastianes'],2019-05-24,0.646,D,0.629,0.0,144.861
60gy1W1ws41Gzfe7sMGDUq,Start,1,251246,0,['Sam Lambeth'],2019-05-24,0.408,C,0.000219,6.29e-05,143.052
3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,54,244662,0,['Merve Özbey'],2019-05-24,0.586,A,0.183,0.0,153.878
4FgLocnzkfcDbEjKU9Q2ts,Acqua Salata,58,232000,0,['chiello_fsk'],2019-05-24,0.73,G#,0.508,0.0,119.945
0QoneRwpO6FY3nL0NYmxwM,Interview,36,242000,1,['Gleb'],2019-05-24,0.705,D,0.179,0.0,105.892
36r7RW6GpT3ztIlsParNvU,Vypadni z mojho gauču,36,250000,0,"['Gleb', 'Luna 99', 'Fobia Kid', 'Big Horse', 'Kaput']",2019-05-24,0.833,C#,0.239,2.2e-06,120.027
1oz0pvpxoCVloWmDhmvjRm,Sixteen Vandals,1,192545,0,['Sam Lambeth'],2019-05-24,0.396,G,0.27,0.801,99.204
5DKSECM4neAXyARdf1NFy4,Za Krokiem Krok,52,215192,0,['Cleo'],2019-05-24,0.579,G#,0.088,0.0,208.092
1PZFvZ9lRFs59p5WXV9hPT,2000 Years,0,152656,0,['Ajita Buddha'],2019-05-25,0.282,A,0.582,0.878,81.182
4k7dYdLGhJuUjaeEQB5hcA,Best You Had,69,140064,1,['Don Toliver'],2019-05-25,0.807,B,0.33,0.0,119.968
2Wiylkam1TxdWc75e1R3Y4,ILYSB,60,233429,0,"['Kim Woo Sung', 'DPOLE', 'Mellow Kitchen', 'Kim Hyung Woo']",2019-05-25,0.355,F,0.684,4.67e-06,81.299
6U30oIMBTG5mPWnf6clO6k,2000 Years (Instrumental),0,152052,0,['Ajita Buddha'],2019-05-25,0.346,E,0.628,0.969,119.895
4cet1h6g3gmjvd0kloLWp1,Shoturi,45,169437,0,['Lino Golden'],2019-05-25,0.854,F#,0.152,0.0,142.053
0T0bu8emxuFPmWTJLkPMGZ,Lolipop,50,176010,1,['Mesita'],2019-05-25,0.834,F,0.188,8.47e-05,119.995
4PIqrpcYnPuuvwA6kwvoTs,Jujur,49,297438,0,['Sidney Mohede'],2019-05-26,0.358,E,0.635,0.00234,146.163
5W5uo28NQCxm0kyoIGw2Zk,Vorrei Amarti,53,163817,1,['Aiden'],2019-05-26,0.372,G#,0.694,1.81e-06,176.049
5ymFsfuMVDuG43ksIqCohv,60 De Zile,49,176700,1,"['Ian', 'Amuly']",2019-05-26,0.779,D#,0.0507,0.0,98.033
1wk51eCmkrlehF1jlVHYpG,Nejlepší,40,244036,1,"['Marpo', 'Troublegang']",2019-05-26,0.682,B,0.0111,0.0,129.948
3MkDbpHIHxmxOzqUAClMj3,Stars,50,167167,1,"['TOQUEL', 'Light']",2019-05-27,0.725,E,0.068,0.0,94.031
4UJoAdTMnqxQHKWKLLQpvK,Chiasso,61,182229,0,['Random'],2019-05-27,0.721,F#,0.246,0.0,91.999
5kIT2DgxvQy8N0vbyws0Cm,Anyám mondta,44,236813,0,['Follow The Flow'],2019-05-27,0.708,B,0.0668,0.0,116.016
546SnHct7u3fxHnsxSTCPf,Razón,36,210744,0,['Denis Elias'],2019-05-27,0.651,G,0.386,0.0,144.017
3glxqFneqN7J6CqJEZZlVL,Csak nélküled élem túl,35,239305,0,['Follow The Flow'],2019-05-27,0.77,A,0.198,0.0,95.943
14b5S9m1tvXKEiSWAdw62r,Maradok távol,46,180048,0,['Follow The Flow'],2019-05-27,0.653,B,0.103,1.91e-06,108.943
6jZUPpF0heyMFv4GF1Jn2c,長く短い祭,47,249173,0,"['Sheena Ringo', '浮雲']",2019-05-27,0.637,A,0.0105,0.000964,124.928
06lC5NkXlLK9Ag99zuMnvw,"Pekeño 77: Bzrp Music Sessions, Vol. 5",54,178514,0,"['Bizarrap', 'Pekeño 77']",2019-05-27,0.796,B,0.523,0.0,129.987
18kGgBe6Huodd1J2SxYkAh,Porszem,44,211627,0,['Follow The Flow'],2019-05-27,0.814,A#,0.12,0.0,117.955
6rfsdllYM0WCMDmAEnDlzQ,Infinity,45,60005,0,['Vision'],2019-05-27,0.54,A,0.000229,0.0045,132.185
50WIRUu1E2REsgDSvGNqdF,Gavallér,36,193051,0,['Follow The Flow'],2019-05-27,0.666,B,0.279,0.0,171.951
09GXY43KLwv7zNdI2LREhx,Jupiter Rising,54,94000,0,['Arelius'],2019-05-27,0.478,D,0.984,0.942,116.594
0EXQRcNhKNdw1Z9nXaoocA,Леш 2,34,236000,1,['Secta'],2019-05-27,0.727,E,0.0169,0.0,184.115
4GiqJGWDJpdTIn897NBb8A,Caronomesam,42,67152,0,['EmmaGG'],2019-05-27,0.593,A#,0.000819,0.779,70.005
1b8tkaZy5pnsrKj5ettPPf,獣ゆく細道,50,220347,0,"['Sheena Ringo', 'Hiroji Miyamoto']",2019-05-27,0.4,E,0.00496,1.46e-06,124.484
4wyVZ3dS5Low0nVNBdWRN0,Só Love (feat. Laton & No Maka),42,202720,0,"['Blaya', 'Laton', 'No Maka']",2019-05-27,0.74,C#,0.389,0.0,100.032
1YO5hgAhxTRErZKKWyrMnu,Nem tudja senki,49,217803,0,['Follow The Flow'],2019-05-27,0.605,C#,0.414,0.0,84.871
7hcXVytGpjqpw4Z64TylYn,Faz Gostoso,42,187443,0,['Blaya'],2019-05-27,0.819,A#,0.262,0.0,130.017
3gN3eHqeAp9NSQUAT9xtzg,Business,50,198359,1,['TOQUEL'],2019-05-27,0.792,C,0.356,0.0,149.92
2JwQnJFhBVjX6XR9d0bq7S,Netflix,48,232776,1,"['TOQUEL', 'Hawk']",2019-05-27,0.803,E,0.282,0.0,100.046
73KYTCSbVlj5E02qWj8DPF,Sandra,51,178089,1,['TOQUEL'],2019-05-27,0.78,E,0.229,3.9e-06,93.009
76Ed6NIq5ZxpUKtPsg4DBe,777,45,129626,1,['TOQUEL'],2019-05-27,0.758,F#,0.444,0.0,100.027
39owtzAquOeE2FPKi0YvDL,Fedezékbe,39,200829,0,['Follow The Flow'],2019-05-27,0.823,F#,0.26,0.0,99.928
6dEZE7jPjL8SnOAGI8G7by,Plátói,35,224841,0,['Follow The Flow'],2019-05-27,0.751,G,0.246,1.19e-05,106.033
3ucPVIMQmNsnLkuoTmUAvf,Ta Leme Meta,48,124973,1,['TOQUEL'],2019-05-27,0.816,B,0.689,0.0,129.937
4LLprcvLek7hIyJehQh38F,Érdekemberek,34,188179,0,['Follow The Flow'],2019-05-27,0.746,F#,0.128,0.0,102.038
13yoLiwo2aUB3Mluf8uVQ0,Kolasi,45,178982,1,['TOQUEL'],2019-05-27,0.784,F#,0.437,0.0,118.023
0AVA3rQnGzKOVmycywBo2R,Chega de Falar de Ice,57,177245,0,['Leozin'],2019-05-28,0.612,B,0.219,0.0,129.806
5F37FuiLSSah3vW8Pr5sQD,Legendarios,57,164598,1,"['Neto Peña', 'Charles Ans']",2019-05-28,0.714,C,0.583,0.0,97.014
6CeOuCrMBB3iHViJiO5whN,Sería Un Placer,61,173714,0,['Neto Peña'],2019-05-28,0.897,D#,0.613,0.0,84.937
3PEwQ1uaMwg0ehoTeVm7Yq,No Idea - Dj Purpberry Chopped and Screwed,71,195573,0,['Don Toliver'],2019-05-28,0.682,D,0.596,0.00539,99.891
23StlrOBjrvXMAZUTVcHpG,Prosefhes,33,183724,1,['Mad Clip'],2019-05-28,0.694,D,0.0639,1.24e-06,144.983
6LFdJFM0Ysevw537mGxVmb,Super Trapper,33,146522,1,['Mad Clip'],2019-05-28,0.832,A#,0.471,2.7e-05,138.037
0BleNg00qXoO7RZjCQwNKZ,Vreme e,34,203708,0,"['Boni', 'Emir Đulović']",2019-05-28,0.594,C,0.0582,0.0,156.982
29dYS4i5EXRgMSobKU4Udw,Perco Me Em Ti,42,169292,0,['Myles 6ix'],2019-05-28,0.701,B,0.945,0.0,90.776
7g79l92f5zR76mB60FJZUT,Jon Snow,35,201667,1,"['Mad Clip', 'Light']",2019-05-28,0.798,A,0.00122,0.0,144.026
34Ea0RIYRoBdFwyYCZEemQ,The Year of 1993 (King to Be Born),0,278070,0,['Werley Nortreus'],2019-05-28,0.638,B,0.0341,0.926,160.038
309rRrcGmq075Z1moJQPpv,M140,43,92571,1,"['SHXRTY', 'KOJO']",2019-05-29,0.72,D,0.171,0.0,139.953
6gTbAJOvivFXwkOEhSIOtS,Sarcoma,65,134210,0,['Killstation'],2019-05-29,0.547,F#,0.146,0.0,86.94
2NvCCQf6AegakliNO3Ujat,Premonition,61,133741,0,['Killstation'],2019-05-29,0.655,G,0.028,0.0176,130.062
1X2WTjhhnnyyiZT6XvPvRM,100 Years,14,238166,0,['Piano Project'],2019-05-29,0.602,G,0.977,0.94,122.825
6hdRHwO3HVpXqZKmmZQXbb,Wasl Al Mahabah,58,131501,0,['Mohammed Bin Grman'],2019-05-29,0.681,E,0.815,0.0,77.164
7gDtKPMPSw2ov5DQ0LSpwX,Água Rosa,58,198504,1,"['Mc Anjim', 'DJ PH DA SERRA', 'DJ WJ da Inestan']",2019-05-29,0.743,G,0.386,0.0,130.098
78clZqBsIqHJsC0y9GAoAd,Górą ty,52,221611,0,"['GOLEC UORKIESTRA', 'Gromee', 'Bedoes']",2019-05-29,0.644,A,0.000524,1.06e-06,132.025
06lp4TyNjYDupLc24sVU79,Regarde-moi,59,213120,1,['Moji x Sboy'],2019-05-29,0.675,D,0.137,0.0,99.886
4NB5xE2cE0Hf8cGnzSiWM7,Det bästa kanske inte hänt än,56,218493,0,['Molly Sandén'],2019-05-29,0.693,C,0.178,2.76e-05,123.146
4BZ0oke36ZSwtmJjQOOf82,Fokka Upp Klúbbnum,32,117966,1,"['ClubDub', 'Ra:tio']",2019-05-29,0.731,B,0.11,0.186,117.851
0VLxbNBLN4qQW8esgArA0p,Smash,62,220108,1,['Nebezao'],2019-05-29,0.765,B,0.0141,0.212,117.019
4m3T9ioHmnjP7aLim4oNWh,242,52,188538,1,['Ati242'],2019-05-29,0.835,E,0.144,1.05e-05,130.001
3dSutNwb0CbqoeiuavGpm6,"Years - Live Session, Austin, TX, 2019",12,214120,0,"['Sarah Shook & the Disarmers', 'Jam in the Van']",2019-05-29,0.367,C,0.0639,0.0,141.045
2KHllq5yeqjTyXnQPPUPMG,Amin Paling Serius,53,306048,0,"['Sal Priadi', 'Nadin Amizah']",2019-05-29,0.388,G,0.932,0.0323,129.364
7GqGPMXGYjcVqbceaXkgcZ,Hata mig,51,151040,0,['Molly Sandén'],2019-05-29,0.542,C#,0.808,0.0,78.226
3iCFwDBOb4WwRTDgaVehEK,Mitä sulle jää (feat. Ilta),44,224287,0,"['Pikku G', 'Ilta']",2019-05-29,0.609,F,0.0849,0.0,149.965
29RpFeHrgO7cXLzAtXu51e,Happy Ending,56,210613,0,['SEVENTEEN'],2019-05-29,0.628,B,0.177,0.0,159.986
68g866fTuaJjcjAduOhmgN,100 Years,0,238166,0,['Piano Project'],2019-05-29,0.602,G,0.977,0.94,122.824
4mteIBEAnLzXCHiNedJcEE,NUMB,45,218715,0,['Dotan'],2019-05-29,0.601,C#,0.107,0.000126,76.007
3QXGTfSo23CBfI0KShmIm3,Pantomiimi (feat. Jenna Alexa),43,180036,0,"['Pikku G', 'Jenna Alexa']",2019-05-29,0.716,C,0.0623,0.0,119.986
6c8QV2TggyEVrqoiOeitfo,Dansa Vel,27,169846,0,"['ClubDub', 'Ra:tio']",2019-05-29,0.752,D,0.0762,9.09e-06,129.971
3hQZsgkDDPTi3M1vTyif6G,Jeg Vil Ikke Leve,52,158731,0,['TIX'],2019-05-29,0.464,C,0.0114,0.0,156.96
1yXRbopf6xxpwmbPfolBQo,Alla våra smeknamn,52,189493,0,['Molly Sandén'],2019-05-29,0.755,F#,0.271,2.25e-06,114.889
2DmsOKxrpxyi8NUthuuIcq,Miss You,56,257000,0,['December247'],2019-05-29,0.574,G,0.22,0.000305,91.996
5TJlEqhgUK1CCAciUJGShq,Aquaman (feat. Salsakommúnan),33,171840,0,"['ClubDub', 'Ra:tio', 'Salsakommúnan']",2019-05-29,0.789,C,0.0516,8.01e-05,124.988
7rGtDLI0FPGKv07A0fHGTu,SWIM,45,243933,0,['SIRUP'],2019-05-29,0.645,G,0.488,0.0,87.853
2EZcTqQ7cF8sC5IjfS47Ia,大嫌い,46,244867,0,"['Mirei Toyama', 'SANARI']",2019-05-29,0.746,G#,0.115,0.0,99.987
0F4tFf7yriRbSK3Cw42z1t,Tere Hoke Rahengay,49,243647,0,['Arijit Singh'],2019-05-29,0.717,A#,0.0776,0.000302,115.97
2Nw3yDtHkrKXVG6SYIUUSc,Lila Racks,59,159130,1,"['KazOnDaBeat', 'Yin Kalle']",2019-05-30,0.627,C#,0.158,0.0,184.099
1Xl5rreQJutORBbbaDPZTq,ฉันยอม,37,213177,0,"['Moving and Cut', 'Na Polycat']",2019-05-30,0.673,D,0.557,0.0,158.0
2DIuqHba6ZRdzXB7sPjXHJ,Beerpong,42,116724,0,['Palianos'],2019-05-30,0.721,G,0.912,0.964,95.106
1tWA3DCi3fOi7Pxn7g0aIk,Katamaraanid,30,260858,0,['Maxtract'],2019-05-30,0.53,A,0.791,0.0,171.385
541peoOERBSTw2fRDZTHbd,Woozy,49,144668,1,"['Caza', 'Ronnie Flex']",2019-05-30,0.85,G#,0.0705,0.0,102.088
0YzTIFEIUkZofXozAQWvGv,Sobie i Wam,56,203080,0,"['Męskie Granie Orkiestra 2019', 'Nosowska', 'Igo', 'Organek', 'Krzysztof Zalewski']",2019-05-30,0.724,A,0.0606,0.0,114.017
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),64,176417,0,"['Mark Ronson', 'Camila Cabello']",2019-05-30,0.605,G#,0.00548,3e-06,103.997
0iQ7Nc2YhlyGHeUi4R8Gl6,NO ONE,62,194596,0,"['LeeHi', 'B.I']",2019-05-30,0.745,B,0.226,0.0,91.996
2NSLUXfPKTDmJMFtKZO3ma,Tus Cuerdas de Amor,57,284960,0,"['Julio Melgar', 'Lowsan Melgar']",2019-05-30,0.455,F,0.0097,0.0,134.035
7dQFpbs34ufIEU745DVclf,Aute Cuture,62,147626,0,['ROSALÍA'],2019-05-30,0.747,G,0.0756,0.00894,99.981
0in6Rc29qdyOkhKyYw4A84,Manda Áudio,73,162057,0,['Di Propósito'],2019-05-30,0.63,D,0.619,0.0,157.949
1141sgwo506vT6Oo4om0Zg,Anadolka - Radio edit,37,201680,0,['Balkan Taksim'],2019-05-30,0.702,F,0.179,0.627,75.002
4Uzdz52vzbNAzdHm2LRAL2,Rock That,39,125224,0,['Palianos'],2019-05-30,0.667,G,8.19e-05,0.931,184.021
2YNUHttNUe9rI2I8fWkU2x,Tus Cuerdas de Amor (Ministración),51,161515,0,['Julio Melgar'],2019-05-30,0.325,F,0.967,1.2e-05,81.512
2OKo7g3KfmCt3kyLvUAL0g,The Search,74,248040,0,['NF'],2019-05-30,0.789,D,0.596,0.0,119.957
5pSv10cnwgc4J1237PebIK,Mis Borracheras,51,167895,0,['Alzate'],2019-05-30,0.635,A,0.362,0.0,156.956
6VZMhlNB68mkksYcewsU3C,Яка е жена ти,34,238152,0,"['Lorena', 'Алисия']",2019-05-30,0.688,E,0.199,0.0,138.022
4cB00WOFuQFLoDpnydcx8c,7UP,62,203555,0,['Boy In Space'],2019-05-30,0.616,C,0.0167,0.0,135.035
70J8t2qwQ2YbSaiUfO3ESs,Io e Lei,51,247876,1,"['Vago', 'Cifra149']",2019-05-30,0.592,B,0.468,0.0,73.023
7b7AziuX7EeIzvatDcC0RS,Ábranse Perras,64,199880,0,['Gloria Trevi'],2019-05-31,0.651,G,0.0919,0.0,89.059
61bwFjzXGG1x2aZsANdLyl,money machine,72,114460,1,"['100 gecs', 'Laura Les', 'Dylan Brady']",2019-05-31,0.68,F#,0.229,0.0,98.877
1wtLEFD3kYHydIrPoB1TPj,Cheia de Manias,64,227453,0,['Raça Negra'],2019-05-31,0.833,G,0.21,0.000174,95.011
2Fv2injs4qAm8mJBGaxVKU,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",70,284780,0,"['Arijit Singh', 'Mithoon']",2019-05-31,0.427,B,0.736,0.0,70.368
2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,73,168960,0,['Thomas Rhett'],2019-05-31,0.739,D,0.0272,0.0,113.0
31SocnpUpBkeybeT5UsY65,Hana Mash Hu Al Yaman,43,251319,0,['A-WA'],2019-05-31,0.744,E,0.0052,0.114,102.99
6ye25NazQfUWrCTdCH3cXX,Fuego,59,193261,0,['Estopa'],2019-05-31,0.669,A,0.049,0.0,100.103
6tNKte9lvPvX98kRo3OEVg,A casa mia - Remix,51,174677,0,"['Livio Cori', 'Samurai Jay']",2019-05-31,0.455,D,0.134,0.0,121.901
0B7uSbWtvbI4NNGthqCP4k,Nevermind,35,156600,0,['Dennis Lloyd'],2019-05-31,0.6,F,0.159,1.29e-05,99.977
16URr3AQGwU29PaB1db5qd,Terdiam Sepi,51,306908,0,['Nazia Marwiana'],2019-05-31,0.737,E,0.734,0.0,119.99
4CMrdHWqic0usIZfTrKoI3,Easy,75,186587,0,"['DaniLeigh', 'Chris Brown']",2019-05-31,0.799,G,0.195,0.0,100.026
6iNwkkQ0JzYAflbTk405MD,Loco Enamorado,63,210773,0,['Remmy Valenzuela'],2019-05-31,0.688,G#,0.199,0.0,156.051
7rPbzHewbn20oGdUuIxhCa,a mis amigos,57,264160,0,['Ed Maverick'],2019-05-31,0.651,B,0.775,0.0,140.083
4Y7tzYw5EMJONPYzbtvtqp,Flitsmeister,52,136693,1,"['Jebroer', 'Outsiders']",2019-05-31,0.466,F,0.0601,3.11e-05,159.852
0c9Vl4iBLhsmzttG0X4XhY,Blackbird,59,183571,0,['James Smith'],2019-05-31,0.377,A,0.969,0.00819,167.855
4ffoWIfe9UWfyuJT5I0I7L,Les mots bleus,60,250894,0,['Johan Papaconstantino'],2019-05-31,0.79,G#,0.271,0.0129,171.988
75ZohPJVqJOD8GUCZH94mk,siempreestoypati,66,206333,0,['Ed Maverick'],2019-05-31,0.676,F,0.939,0.000269,120.25
6JE175YPwLsqOsiCwg1OX5,No Eh Cambiado,63,174200,1,['Junior H'],2019-05-31,0.824,F,0.769,0.000639,105.01
1euUy5iIipadV7jrHQRiYE,Señor Mentira,55,269232,0,['Daniela Darcourt'],2019-05-31,0.613,A#,0.382,5.69e-06,179.931
0UnJphaDGpljP59lXRMaiE,Lámpara Pa' Mis Pies,51,180267,0,['Juan Luis Guerra 4.40'],2019-05-31,0.72,F,0.665,0.0,134.97
3u2ingQrmEVBJ6IJ0adpkW,Bajo Perfil,62,199627,0,"['Tito Torbellino Jr', 'Tony Aguirre']",2019-05-31,0.786,G,0.511,0.0,107.458
59zWQR2wQnSlkG4xTTwY9d,Choir,61,171437,0,['Guy Sebastian'],2019-05-31,0.653,F,0.0707,0.0,87.01
2uynv2Yi23wUILfpkRFGPd,Mi Religión,66,191380,0,['Nil Moliner'],2019-05-31,0.851,F,0.267,1.21e-06,106.011
5hqZPsDnUVDESEcj0MRN9r,Sodavatten,46,260921,1,"['Movits!', 'Tjuvjakt']",2019-05-31,0.535,C,0.428,0.0,83.097
0vrAc1h9XLIy5Fw4x9hD6n,83,60,190999,0,['NOAH'],2019-05-31,0.627,C#,0.283,0.0,87.767
7idmHTAQQPUFqdjXkoooXD,Beer Can’t Fix,71,209733,0,"['Thomas Rhett', 'Jon Pardi']",2019-05-31,0.711,G,0.0317,0.0,111.016
09hXGuc2p1wIdmjGaZikm1,Matfyzák na discu,47,239351,0,['Pokáč'],2019-05-31,0.429,C,0.636,0.0,185.048
4fHGnAoI9pAtnCwWtPKpAZ,Ekali,45,204926,1,"['Billy Sio', 'Mad Clip']",2019-05-31,0.904,C#,0.147,9.89e-05,149.999
1HFiNfOOtHJsq3LdcVQZbI,V lese,47,205000,0,['Pokáč'],2019-05-31,0.651,C,0.0239,0.0,135.033
4TCppHFDaH00Sc4Vf9QnDj,Película,59,236440,0,['Sabino'],2019-05-31,0.846,B,0.234,0.0,130.002
6TbDpqKCksZNJjriFhPum8,Could I Love You Any More (feat. Jason Mraz),63,189500,0,"['Reneé Dominique', 'Jason Mraz']",2019-05-31,0.288,B,0.666,0.0,52.572
6IklmB1n2kIu4TvJDLb4Ss,Safari,58,187408,0,['Serena'],2019-05-31,0.799,F,0.445,0.0122,103.019
5qiTHnCUhw2H0c9Tmf0sJk,ให้นานกว่าที่เคย - Collab,51,281500,0,"['KLEAR', 'Phai Phongsathon']",2019-05-31,0.597,E,0.0961,2.99e-06,79.019
0pABYYso9e6n6K7gojEVTQ,"Lui, Gucci, Fendi",41,63743,1,['Yzomandias'],2019-05-31,0.665,G,0.0352,0.0,180.117
2HYvkdq6lpFXkVz9Tfqi8r,Big Gangsta,83,243463,1,['Kevin Gates'],2019-05-31,0.879,A#,0.519,8.76e-06,144.911
0QSJddfRGIfStqy0DZ9pvw,Table Of Fools,48,204885,0,['IBE'],2019-05-31,0.488,D#,0.761,0.0,130.825
0NEM7h8JdcCOO2JMs22ekV,Me Hubieras Dicho,65,171000,0,['Joss Favela'],2019-05-31,0.751,D,0.269,0.0,136.046
6ennsIXIB6MtKL4Cf2hZAh,Airbag,42,139286,1,['Artigeardit'],2019-05-31,0.83,E,0.549,4.73e-06,100.057
1SFVITPd1k2W6ZqZ2muaHD,我比從前想你了 - 電視劇《我們不能是朋友》片尾曲,46,282640,0,['Bii'],2019-05-31,0.508,F#,0.442,0.0,143.505
3fr0cK99EQKxokGpxE7Olf,"2019 (New Year, Different Fit)",0,165773,1,['Anthony Wayne'],2019-05-31,0.63,A,0.0329,0.0,157.965
7CF4dWivLZf3Hdg0FKL9Eb,Al Mismo Tiempo,62,250838,0,['Rauw Alejandro'],2019-05-31,0.786,A,0.8,0.0,132.914
69ant8kNVohku9zqhaYIKa,Alle jeg har ligget med,50,185693,0,"['Rasmus Gozzi', 'Tjuven']",2019-05-31,0.707,G,0.206,0.0,136.988
2OBkKUcTscTRN8lpxh2Esh,Úplně levej,41,239420,0,['Pokáč'],2019-05-31,0.354,A#,0.902,9.43e-06,188.405
7w4l1k876FotjQ9UAi8sqn,"A Whole New World - From ""Aladdin""",47,175600,0,"['Tomoya Nakamura', 'Haruka Kinoshita']",2019-05-31,0.4,C,0.663,0.0,121.812
3oJYe7NI7juu1HIGyyvwec,La Isla Bonita,53,206389,0,['Hr. Troels'],2019-05-31,0.733,C#,0.102,2.76e-05,107.865
5MDmBimlxmvhDshNiV5fCa,Xa Ndiyekelelwa - Live,35,406600,0,"['Spirit Of Praise', 'Tshepiso', 'Thando']",2019-05-31,0.485,C#,0.238,1.66e-06,119.439
0FmAjGpHUm6d7Qc7zJ3eau,Život Je Boj (Bude Hůř),44,158721,1,"['Yzomandias', 'Robin Zoot']",2019-05-31,0.681,C,0.086,0.0,75.154
2bIIQIXgi5blVkSZ7Y2uTh,Con Mi Amiga,54,229945,0,['Daniela Darcourt'],2019-05-31,0.672,F,0.293,0.0,90.999
1omuLiHsrZNngTOHr2FF9U,Conmigo Siempre,64,183373,0,['Sabino'],2019-05-31,0.739,E,0.557,8.63e-06,80.028
4Fs0Sq7lhUp8Aixlafp4VB,Sir Det Ikk,48,196627,0,['Medina'],2019-05-31,0.684,C#,0.228,1.54e-05,110.042
5RlrdqMMNm42rKgYq64a3T,23 coltellate,54,155122,1,"['Highsnob', 'MamboLosco', 'Andry The Hitmaker']",2019-05-31,0.767,C#,0.194,1.21e-06,81.942
3wtr1RSwpRbxdsLfuuxLW1,Ehkä sun on pakko mennä,39,219960,0,['Olavi Uusivirta'],2019-05-31,0.624,C,0.000502,0.00729,120.036
