id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo 
4DzpVu7hsY3hwiW2Mtjug4,Eliminators of the Year 3000,0,112523,1,['Ambidextroux'],2018-02-23,0.556,E,0.128,0.141,115.276
3UnhKxApDuz7UWV9d36T3n,Alle Skuffer Over Tid,40,281554,0,['The Minds Of 99'],2018-02-23,0.528,D,0.0187,0.0186,153.99
1WZRe3PnxllLd9PPzbPLeo,Saturday Sun,60,214747,0,['Vance Joy'],2018-02-23,0.63,G#,0.495,0.0,99.974
4TXW37vOHHoo1oyYHEw85t,Kedi,45,213024,0,['Melek Mosso'],2018-02-23,0.824,G,0.192,0.0,124.027
5qjMyKkmosPBws5cImS9Zz,Trincadinho - Ao Vivo,62,140443,0,['Jorge & Mateus'],2018-02-23,0.711,B,0.449,0.0,124.868
3ptLWMkAIVkuet9EBWuibo,Vazgeç Gönül,45,250012,0,['Ece Mumay'],2018-02-23,0.709,D,0.797,1.42e-06,135.961
7tTRP2vA00uScZ4SjB3ZQZ,Rush (feat. Jessie Reyez),66,198351,0,"['Lewis Capaldi', 'Jessie Reyez']",2018-02-23,0.631,C#,0.565,0.0,119.636
74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,67,141935,0,['Jorge & Mateus'],2018-02-23,0.614,D,0.381,0.0,167.95
2IBoAGhwtoBwp0RD2kb9Kb,Esen,60,181750,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.618,G,0.016,0.873,90.022
3Zhavhlw2R0BeqCIya5Y3Q,Comme Les Oiseaux,37,183950,0,['Ishay Ribo'],2018-02-23,0.639,D,0.155,2.2e-05,118.035
4zDQS1OCghoOKkjw6hf2qT,Wild Love - Acoustic,66,189147,0,['James Bay'],2018-02-23,0.519,B,0.844,0.0,139.954
1wb9iylRnBbBBHGYAatao0,Lay It On Me,55,215493,0,['Vance Joy'],2018-02-23,0.725,F,0.0837,5.34e-06,127.987
2UmKWMYAqRlAYfDum7qryt,Saideira - Ao Vivo,60,178373,0,['Atitude 67'],2018-02-23,0.631,F,0.383,0.0,160.027
50H3wtxQmT8jlFXLxeNI69,הבוקר יעלה,37,202290,0,['Ishay Ribo'],2018-02-23,0.623,G#,0.54,0.000599,149.844
08E0TIudwefGjA27W4zrnf,Majesty,66,267750,1,"['Apashe', 'Wasiu']",2018-02-23,0.559,A#,0.0351,0.00125,80.087
7gCXlRj6etn2FMIwgoFFRf,Yıkılma Sakın,46,330574,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.633,A,0.519,0.526,100.012
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,73,214720,0,['Vance Joy'],2018-02-23,0.637,G#,0.484,0.0,99.995
37erXXnh4mlWE7mdO6EYOp,Ausência - Ao Vivo | Acústico,60,149995,0,['Marília Mendonça'],2018-02-23,0.824,F,0.65,0.0,97.94
6dAx0jUY9lnXEtBiK7e2ZZ,Vai et viens,57,178763,0,['Lartiste'],2018-02-23,0.583,G#,0.555,0.0,66.418
2g6Jgz4pOPxBDJP2M4sRf8,לים,37,206060,0,['Ishay Ribo'],2018-02-23,0.51,A#,0.29,2e-06,145.926
4iVeWdclpv1bRUXFPu5fwr,Featherlight,37,316795,0,['GusGus'],2018-02-23,0.556,A#,0.129,0.856,175.493
3C2xQqHVkhA1Ht17SzPRke,Nothing to Regret,64,208486,1,['Robinson'],2018-02-23,0.697,F,0.243,0.0,91.998
3c4FP22TUcHRBcxicyGvUI,K Før Ærlighed,39,280093,0,['The Minds Of 99'],2018-02-23,0.595,E,0.00144,0.000336,133.056
4YKqj8VsrWVjvuwuellcY7,Bizarre,55,230747,1,"['Lorenzo', 'Vald']",2018-02-23,0.758,C#,0.219,0.0,142.076
2PADJK4rhdklqFLQFa5oMX,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,67,210387,0,['Atitude 67'],2018-02-23,0.673,E,0.599,0.0,162.961
6WWWxMoe1w971lhmidgnCM,Uykusuz ve Dengesiz,59,219656,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.601,C,0.672,0.621,93.996
2FrWIJn9LaahbmYvzWGr7v,Antes De Los Veinte,62,213801,0,['Morat'],2018-02-23,0.634,C,0.164,0.0,98.039
3RsunpUzVkeyINgfLPhfjD,Terminal - Widescereen,49,257493,0,['Rupert Holmes'],2018-02-23,0.494,F#,0.313,3.02e-06,110.916
2LjtTx0Tg9gyNd44Oz7yKD,Potion - Rework 2017,0,499879,0,['The Sound Alchemyst'],2018-02-23,0.762,C#,0.000385,0.939,124.009
0VKkyBKCXyR99navhVRqcP,La player (Bandolera),75,249609,0,['Zion & Lennox'],2018-02-23,0.769,D,0.16,0.0,93.996
6E37j4b44JGpdk297urpKM,like that,71,185547,0,['Bea Miller'],2018-02-23,0.573,F#,0.186,0.0,61.657
2Xs64pHlU29DTVMjWKyblt,I'm With You,51,241173,0,['Vance Joy'],2018-02-23,0.658,G,0.814,1.05e-06,110.001
58Kv71AxpWF6ab0Z76jQId,Coração Calejado - Ao Vivo,61,166517,0,['Jorge & Mateus'],2018-02-23,0.791,B,0.673,0.0,111.943
4tmU14aClFfslKjUo3gztw,Shot Dupa Shot,34,208327,0,['Bogdan DLP'],2018-02-23,0.683,D#,0.0877,3.23e-06,95.023
4WxTq8GtcBtrMow05xVOEN,Wiersz Ostatni,44,202520,0,['Kasia Lins'],2018-02-23,0.511,C#,0.317,0.00173,150.13
0WxiQqTcK3ZErx2mMWgtm6,Mafiosa (feat. Caroliina),65,193700,0,"['Lartiste', 'Caroliina']",2018-02-23,0.867,F#,0.258,0.0,128.97
7Kf6WE45fNBoyRkAuQKfrA,Si Te Sentis Sola,60,178295,0,['Duki'],2018-02-23,0.851,B,0.0395,0.0,140.05
4Ev2U8UPfWqZr2nl3gVbt5,הנה ימים באים,43,207710,0,['Ishay Ribo'],2018-02-23,0.503,C,0.141,0.0,78.159
7ouMGV7ScnMUGXKFGAGjXe,Sandal,58,276000,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.604,C,0.513,0.786,92.992
3bgNXXL7TjlBDOl36wLWHk,אחת ולתמיד,48,244620,0,['Ishay Ribo'],2018-02-23,0.596,G#,0.475,2.14e-06,95.902
52n4gF126eIllrGuc9Zus6,לשוב הביתה,54,197481,0,['Ishay Ribo'],2018-02-23,0.73,B,0.51,1.26e-05,104.007
4mWP0bmehrnZzh5zrAra39,2013,47,192930,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.445,F,0.00373,0.955,132.996
0WeC1sFzgIPwtyzs5XWiQg,Lad Dine Hænder Vandre,39,303154,0,['Katinka'],2018-02-23,0.179,D,0.205,0.000764,81.555
3bEc0e8OHd73jfhSjXMoKb,Jättiläinen,50,238187,0,"['Pyhimys', 'Aksel Kankaanranta']",2018-02-23,0.612,A,0.158,0.0,76.99
6h3lMAmmpQDFqoHk9F99IR,S.L.U.T.,72,179147,0,['Bea Miller'],2018-02-23,0.722,F,0.0598,0.0,94.997
03TKPoRrsyslmiDDEAYte2,Księżniczki,49,182990,0,['Żabson'],2018-02-23,0.63,C#,0.0638,0.0,147.993
79AlxPlv70kuRlsi2eZsnV,Asal Kau Bahagia,60,245147,0,['Armada'],2018-02-23,0.517,E,0.0901,0.0,134.98
3yGmWw3t0cRIzC7XmEso7s,DMT,56,248824,0,['Żabson'],2018-02-23,0.87,B,0.00803,7.35e-05,136.048
5bLWR78N5SGtMVaegzSeMJ,Fuel,38,457756,0,['GusGus'],2018-02-23,0.727,G#,0.206,0.874,109.992
7M0G5wRuoISYiCDytDxEFz,Walls - Naked Edition,57,179098,0,['Ruben'],2018-02-23,0.537,G,0.733,0.0,90.357
7Cb7lPCaZmLfVGKqmb4sDd,Relaxing White Noise Ten,28,280000,0,['Granular'],2018-02-23,0.0758,F,0.952,0.937,173.215
6Qwuw0eOeszVlewLpu24gR,I'm with You,67,239787,0,['Vance Joy'],2018-02-23,0.657,G,0.805,1.58e-06,110.003
0CZ8lquoTX2Dkg7Ak2inwA,1950,78,225133,1,['King Princess'],2018-02-23,0.6,E,0.648,4.7e-06,71.912
11PO9iu6PtpgL1JK4QNUEJ,Dinle Beni Bi',67,144907,0,['Yüzyüzeyken Konuşuruz'],2018-02-23,0.557,A,0.562,0.897,91.965
63quSq4p0NagZdZI3ttb4f,คิดถึงจัง (มาหาหน่อย),41,230925,0,['Oat Pramote'],2018-02-23,0.71,C,0.482,0.0,95.0
5iR7i5FHuvjh5JFdfXJryL,Surfer,37,213565,0,['Hecht'],2018-02-23,0.62,D,0.0999,1.94e-05,95.997
2mDs9On069G4QVpBBMVFYZ,Doce da Alma,55,149030,0,['Tribo da Periferia'],2018-02-23,0.844,A,0.719,0.0,139.907
2U94QDSo9N4e1iXrjo7KAB,Terra Sem CEP - Ao Vivo,60,177381,0,['Jorge & Mateus'],2018-02-23,0.676,A,0.357,0.0,139.07
4odVs48WBfjEDrc1D7t5B9,We're Going Home,55,207907,0,['Vance Joy'],2018-02-23,0.598,E,0.284,3.38e-06,95.817
7dsImih2L25fa6qjNphBI7,Turn off the Lights,68,210547,0,"['Chris Lake', 'Alexis Roberts']",2018-02-23,0.824,B,0.0467,3.29e-05,125.013
29zNAJ2drEjps4xztr8LbN,منحرم وصلك,44,189950,0,['بندر بن عوير'],2018-02-24,0.482,F,0.689,0.0,120.06
5yPGRcZj487QaIP6Qfi1DW,Me Vas a Extrañar,44,287040,0,['Banda Salvaje'],2018-02-24,0.653,G,0.0529,0.0,149.985
4HT5ARpQL53wHiyivkbzNa,Ponle la Firma (feat. Dubosky & Original Fat),34,324989,0,"['El Codigo Kirkao', 'Dubosky', 'Original Fat']",2018-02-24,0.654,A#,0.642,0.0,100.844
7fA5bZSsQix4IN4aJC2FHe,Ікони (Шістдесятникам),37,291087,0,['Odyn v Kanoe'],2018-02-24,0.509,B,0.815,0.0118,138.017
3bnS9O5Q9Zn9MD4Z3zDV62,Shuffla,54,184693,0,['Samir & Viktor'],2018-02-24,0.699,D,0.0107,0.0,128.028
2AJDJGAc2IiBckocehtS3n,Lector de Kamasutra (feat. Yemil),26,340480,0,"['El Codigo Kirkao', 'Yemil']",2018-02-24,0.839,A,0.0915,0.0,87.951
1h9hlUc7Tw0uJAwoyqQFUK,Me Gusta Todo de Ti,47,248346,0,['Gran Orquesta Internacional'],2018-02-24,0.769,A,0.118,0.0,105.994
3WO5AlplUfAfKvQWcRh6ru,Entre el Polvo y el Amor (feat. Dubosky),37,215092,0,"['El Codigo Kirkao', 'Dubosky']",2018-02-24,0.799,G#,0.502,0.0,103.057
1Gr4gzIhuDT1GO8EA1eXWm,Soy Dominicana,34,223276,0,['Covi Quintana'],2018-02-25,0.723,G,0.58,0.0146,99.991
0Tp8TG7Hd0KdVVipjz9FhK,Son Bir Kez,50,222559,0,['Ekin Uzunlar'],2018-02-25,0.532,G#,0.531,0.0,97.472
34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,67,219733,1,"['Joyner Lucas', 'Chris Brown']",2018-02-25,0.867,A#,0.443,0.0,121.978
1hxZBLTtpyeX4kBiZ8pWjz,Alcatraz,47,230142,0,['O.S.T.R.'],2018-02-26,0.657,B,0.399,0.0,137.701
5dUpL1UYXkjXqf55FrBLgr,High End,51,176671,0,['Diljit Dosanjh'],2018-02-26,0.712,D,0.152,7.25e-05,82.05
6lAxPY0HUR0MSxb4A7plkq,Бросай табак,51,271250,0,['Antoha MC'],2018-02-26,0.817,D#,0.203,0.00137,131.528
4nwQ1SG9CsAl4XoKuScF0r,Poesia Acústica #4: Todo Mundo Odeia Acústico,62,505483,0,"['Pineapple StormTv', 'Bob do Contra', 'MV Bill', 'Froid', 'Djonga', 'Azzy', 'Delacruz', 'Salve Malak']",2018-02-26,0.707,C,0.199,0.0,131.988
0N8eNF7HSu4wlZFcmjLUxt,Lamberghini,52,216905,0,"['The Doorbeen', 'RAGINI TANDAN']",2018-02-26,0.957,B,0.5,0.0,103.981
2WzETUi4mWGtvIuIiVg6bL,My Bro,45,206769,0,"['Ille Freeway', 'Aphro']",2018-02-26,0.811,F#,0.191,0.0,130.22
3SbjF7WVSOEzOBWKlI5V0y,Ravemaster 3000,0,440000,0,['Dome & Der Holtz'],2018-02-26,0.801,B,0.00658,0.905,126.001
6tuzPD1zPPvwMbGiD0TBay,Fuleragem,58,141474,0,['MC WM'],2018-02-26,0.808,G#,0.00857,0.00016,94.979
0WbAOV0ZhSRVDEzV76OMeN,Prezentul Perfect,39,237935,1,['Cheloo'],2018-02-27,0.718,A#,0.378,0.0,88.603
3ECIQfJjB8a3xacQVCDNf7,Difícil de Entender,30,220009,0,['Zeo Munoz'],2018-02-27,0.881,F,0.556,1.7e-05,116.029
0aJglfKKlSuhwws0EU6Q5v,Impossible,65,225884,0,['I Am King'],2018-02-27,0.455,G#,0.0067,1.67e-05,89.966
3Vt40QoKADi9X9N4ymk5c3,Nic Tu Po Mnie,49,175606,0,['Michał Szczygieł'],2018-02-28,0.934,G#,0.0515,0.0,112.005
4yXI9icSWgLC0BhUwfJkLj,Alice In Voodooland (DJ Myosuke Remix),1,239000,0,['RoughSketch'],2018-02-28,0.594,D,0.0466,0.563,100.003
6EcotWaelNZm0bBLjvuOx5,Need You,53,200526,0,"['Flight Facilities', 'NÏKA']",2018-02-28,0.759,G#,0.224,0.0124,117.982
5nsWf42YcyoxVvoxHsmehx,Versus,35,288000,0,['The Motans'],2018-02-28,0.655,E,0.0569,0.0,139.934
6rEReeuYDZdggaSMF1sybO,ドラえもん,57,239933,0,['Gen Hoshino'],2018-02-28,0.64,E,0.00676,4.95e-05,159.992
0Fz6HEk5Z2z75v8eaqHnow,Anubis (Massive New Krew Remix),2,314099,0,"['RoughSketch', 'Hommarju']",2018-02-28,0.572,G#,0.00651,0.00174,150.017
1e6aAbWR0MXCNcr4yQovNr,Grateful,72,182400,0,['NEFFEX'],2018-02-28,0.782,F#,0.107,0.0,75.002
2HWS7lGrFFTl16ITeIuaCf,"27 Years (Live -2017 Solo Live - Summer Calling-@Kobe World Hall, Hyogo)",1,226163,0,['Jung Yong Hwa'],2018-02-28,0.621,C#,0.0898,0.0,97.011
4cNbz1UdBCrnGOg0NNP1iF,Lae Dooba,62,229878,0,['Sunidhi Chauhan'],2018-02-28,0.569,F#,0.879,0.0,89.96
01TyFEZu6mHbffsVfxgrFn,Show Me How,75,215111,0,['Men I Trust'],2018-02-28,0.791,F,0.674,0.534,165.99
2myzCVDwfwvDzEEmGwMNBN,サザンカ,49,270654,0,['SEKAI NO OWARI'],2018-02-28,0.531,F,0.329,5.99e-06,75.006
1kzs05g4L7sADL1JCBVH1s,Serrucho Amolao,39,232151,1,['Shelow Shaq'],2018-02-28,0.919,A#,0.058,3.1e-05,121.938
1a19HeCrAgB1xS5r0VkLIP,Te Como la Cara,54,198912,0,"['DELLAFUENTE', 'Maka']",2018-02-28,0.528,B,0.067,0.0,87.993
4xYqNrHEzecHE9NRS5Q2Zr,"27 Years (Live -2017 Solo Live - Summer Calling-@Makuhari Event Hall, Chiba)",1,221722,0,['Jung Yong Hwa'],2018-02-28,0.605,C#,0.282,3.8e-06,96.971
7BAmcu3119hbApLYZd8c6S,"27 Years (Live -2017 Solo Live - Summer Calling-@Kobe World Hall, Hyogo)",0,226163,0,['Jung Yong Hwa'],2018-02-28,0.621,C#,0.0898,0.0,97.011
7xUgqjLiJ4O4qUANFUyurV,Allt e mitt,51,194000,1,['Z.E'],2018-02-28,0.653,A#,0.292,0.0,75.963
66wRGrt1HmeVa1wtnWMj6C,Tanpa Tergesa,64,218406,0,['Juicy Luicy'],2018-02-28,0.703,B,0.303,0.0,96.058
60oB0c5tV4T78ZQ2aN8PKZ,"27 Years (Live -2017 Solo Live - Summer Calling-@Makuhari Event Hall, Chiba)",0,221722,0,['Jung Yong Hwa'],2018-02-28,0.605,C#,0.282,3.8e-06,96.971
7r7NTwtWAhPRtzylDu3hnE,Hangman,63,234725,1,['Dave'],2018-02-28,0.58,E,0.602,2.58e-06,91.282
4CpOzN60AZOKsufiLpNfhY,Vida Ya No es Vida,51,283479,0,['Antologia'],2018-02-28,0.538,G,0.0594,4.87e-05,95.926
1FEH4cNvTNkBO5tM4mMyag,Que Te Lo Crea Tu Madre,58,200385,0,['Espinoza Paz'],2018-03-01,0.555,F,0.593,8.36e-06,155.894
5vf2Pm7OtecvE7qEU6BIwX,Porque Ele Vive - Ao Vivo,56,412603,0,"['Victor Valente', 'Dunamis Music']",2018-03-01,0.332,C,0.359,0.000385,146.023
6Y4hzHOrkXZpuiAPwqNkUl,Shuo - In Celebration of Chinese New Year - Live,0,650387,0,"['Yi Chen', 'Roco', 'Brian Lewis', 'Andrew Bradley']",2018-03-01,0.223,E,0.889,0.765,109.46
5ZhYcNNdJMYUkUkFjeuWDI,Cigana Linda,47,218872,0,['Badoxa'],2018-03-01,0.68,C#,0.666,0.000169,178.039
3fYSznqd4rSJM6dmV2orj0,No Me Chingues la Vida,55,194157,0,['Espinoza Paz'],2018-03-01,0.778,C,0.297,0.000766,89.012
0O6S5EXXypwoctK6gdmodx,Hello You (Ost Teman Tapi Menikah),53,259031,0,['Iqbaal Ramadhan'],2018-03-01,0.594,A,0.872,1.39e-06,90.502
5VmuqfnIBrzikMBt8gonbJ,Бэйби (Remix),48,147429,1,['LSP'],2018-03-01,0.816,F,0.0578,0.0,140.073
7DSoZO8s5HMsaWKBcrWWCx,Хлопья летят наверх,51,262584,0,['FEDUK'],2018-03-01,0.634,A,0.97,0.000801,137.879
1ti48LD5k8NTOAodLLSPXS,Поезда,50,227949,0,"['RSAC', 'ELLA']",2018-03-01,0.693,D,0.186,0.292,117.01
6ThsXWiur66KlCzXVj9tXj,Tierrita Mojada,59,204107,1,['Ed Maverick'],2018-03-02,0.623,D,0.993,0.327,124.209
6jzqY97VGs6UqEhAVOuGRz,Our Church,58,268800,0,"['Headhunterz', 'Sub Zero Project']",2018-03-02,0.477,F#,0.00877,0.0496,150.001
68n2oQd0Bm1YjTDWGwhpYf,Tranquilo,44,220500,0,['Chris Abolade'],2018-03-02,0.749,D,0.00363,1.57e-06,94.984
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,80,204991,0,['girl in red'],2018-03-02,0.54,G,0.0217,0.000687,155.882
5DRTbXA6iQ502o8hNLuNu3,Random,53,250600,1,['Eddy de Pretto'],2018-03-02,0.51,G,0.584,0.0,79.146
0akyEssGRVHstqCSWXusJL,Fuentes de Ortiz,78,207400,1,['Ed Maverick'],2018-03-02,0.83,C#,0.946,2.02e-05,104.95
0bdo2vF0PUZ9k0WaK9kKuu,Alla vill till himmelen men ingen vill dö,46,177110,0,"['Mimikry', 'Martin Westerstrand']",2018-03-02,0.517,D,0.00049,8.31e-05,104.991
6nPZx4xtBSX1x641ktitSY,Harus Bahagia,56,173809,0,['Yura Yunita'],2018-03-02,0.846,D,0.468,0.00013,116.063
49G1QitwJ7FLFqUS8b9Onp,Fan,48,174012,0,"['Ronnie Flex', 'Famke Louise']",2018-03-02,0.707,G#,0.409,0.0,97.965
0kRdiMnZhzYWb2C5szaz6G,T Max 530,55,180513,1,['Maes'],2018-03-02,0.82,A,0.308,2.94e-05,117.048
2LFuL3Xp66dFJqqHN5pnN2,Bazı Şeyler Telefonda Eksik Anlatılır,47,235500,0,['İkiye On Kala'],2018-03-02,0.683,F,0.661,2.64e-05,80.029
1oI0Na3cnW1StnnQFAtYED,Iyi Ve Güzel Kadınlar Hep Ağlar,54,220976,0,['İkiye On Kala'],2018-03-02,0.686,D#,0.65,0.0287,82.04
6plO0gM4tUvRC9TKFGIuaN,Wru - (donde estás),59,240307,1,['Ed Maverick'],2018-03-02,0.78,E,0.913,0.00279,123.937
0PHtFrmcK2kcUVkjb4auvj,Lucifer,54,215500,0,['SFDK'],2018-03-02,0.623,F,0.218,0.0,90.35
2LazgRcDJxIRSdvBA8ZwSy,Ищу повод,43,179487,1,['ROCKET'],2018-03-02,0.829,C#,0.509,0.0,116.969
34gzxIVoKXsFQPiiT6rUX4,Quiero,65,244253,1,['Ed Maverick'],2018-03-02,0.655,D,0.937,0.000129,75.051
4HFUxZOWqVemXYF1T7QQ1l,Faith's Song,55,172059,0,['Amy Wadge'],2018-03-02,0.565,B,0.889,1.11e-05,82.758
33B8pusNWL0lfl6rm2n8je,Sun Vika,37,190545,0,['Evelina'],2018-03-02,0.756,G#,0.228,0.0,108.026
2lXPDGSJBfF3tvelCmPfUN,Cara B,55,262493,0,"['SFDK', 'Beret']",2018-03-02,0.763,G#,0.159,0.0,176.057
0j2hPd7ut9yLEhBGqggb3D,Algo Especial en Ti,51,241237,0,['Sarayma'],2018-03-02,0.612,F#,0.38,0.0,129.133
4gnuy9VBU2GGrN60UMB79t,Magisch,60,247708,1,"['Olexesh', 'Edin']",2018-03-02,0.586,C,0.391,1.84e-05,98.142
1yt8EixTRCkF6TNPpqJ3Dv,Summer Vibe,58,179890,0,['Tomas Skyldeberg'],2018-03-02,0.821,C#,0.0223,0.704,107.985
2S5t1nT9RphZzu6P8Ya3IA,Heicho,38,216842,0,['Hecht'],2018-03-02,0.649,A#,0.00343,0.0,130.985
2G3ud9WTxl6uYRG75X6Ib0,Del río,67,250653,1,['Ed Maverick'],2018-03-02,0.857,G,0.913,0.0483,96.962
4mALGoOhRMFVfphsMppSb2,Muzika - Sefa Remix,57,158400,0,"['Dr. Peacock', 'Sefa']",2018-03-02,0.447,F,0.000505,0.981,100.005
2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,63,180820,0,"['Vigiland', 'Alexander Tidebrink']",2018-03-02,0.6,C,0.0688,0.0,128.044
17kX4eIcvdRQeWSsPoBysK,Buona fortuna,47,184693,0,"['Benji & Fede', 'B3N', 'Federico Rossi']",2018-03-02,0.452,B,0.199,0.0,76.268
1wCeFsAxMCAc5kDD8B4bBm,Pitonainen,39,193951,0,['Poju'],2018-03-02,0.713,F,0.00476,0.0,145.008
6DO45xITjMct2E1X4Mhd0c,Punto y Aparte,36,189800,0,['Chiquito Team Band'],2018-03-02,0.778,A#,0.813,0.0,114.956
72B1Omo2kmEst4YKO8vOB6,Scars,63,238307,0,['I AM THEY'],2018-03-02,0.417,A#,0.048,0.0,75.266
7L3borCR5Izc7zJjFpjjhh,La Llorona,63,490753,0,['Ángela Aguilar'],2018-03-02,0.808,G,0.847,4.24e-05,122.879
4RUZqnBZCqbLRJNIbDswED,Normal,50,230987,1,['Eddy de Pretto'],2018-03-02,0.577,B,0.146,0.0,95.679
1xYBeQ5u8uaJ3oBWktjGyJ,Acurrucar,71,234080,1,['Ed Maverick'],2018-03-02,0.809,G#,0.944,0.00799,99.1
56LZ6nyFFA1mUUZh1SCA3b,Solo - Remix,60,245987,0,"['Lary Over', 'Amenazzy', 'Farruko']",2018-03-02,0.747,D,0.382,0.0,98.025
1c89Peahzqvhcs9UtiT879,El Motorcito,58,169293,0,['Lirico En La Casa'],2018-03-02,0.904,A#,0.0575,0.145,118.014
2yAr91sJO2OQinZLghgnzr,Blue Side (Outro),66,90540,0,['j-hope'],2018-03-02,0.499,A,0.0149,0.901,80.466
0i5QVxsK3IvEDbUjTA64Li,Silver Lining,69,198600,0,['Mt. Joy'],2018-03-02,0.541,C,0.00114,1.09e-06,144.218
6VjtbjqwXumDb2w5tBBkTg,Mutluyum Ama Birazdan Geçer,53,207333,0,['İkiye On Kala'],2018-03-02,0.711,A,0.467,0.00887,90.012
6RgY1GwvJzcg4dzWXLsYhv,Tengo Que Colgar,42,220453,0,['Chiquito Team Band'],2018-03-02,0.767,F,0.502,0.00149,92.481
7hkel5OCjfRuN1j7DW2wxm,Ev'ry Time We Say Goodbye,42,234333,0,"['Kathleen Saadat', 'Pink Martini', 'Thomas Lauderdale']",2018-03-02,0.4,D#,0.986,0.000679,79.422
1aeQAevfv8kyI3aiPlXjyl,For Mig Selv,41,172673,1,"['NODE', 'Gilli']",2018-03-02,0.719,F,0.126,0.0,109.826
1Lfjom9CoL5hIyvjYey9zs,Moscow Mule,56,179760,0,"['Benji & Fede', 'B3N', 'Federico Rossi']",2018-03-02,0.644,A#,0.526,0.0,110.074
7jPwCjlNzahwT3Eu0XSDdC,FRONTAL,40,261341,0,['STIKSTOF'],2018-03-02,0.649,D,0.629,1.79e-05,131.03
5lkeLoYjkwuX7trsMegDtc,GELE BLOKKEN,41,168240,0,['STIKSTOF'],2018-03-02,0.714,F#,0.716,0.000271,91.021
318bvACza1ThxkbPqajFoe,Fête de trop,59,156853,1,['Eddy de Pretto'],2018-03-02,0.652,A#,0.123,0.0,139.716
5VfOlkRqoJvFscmxCNt9Dv,Post Concerto,53,187000,0,['Coma_Cose'],2018-03-02,0.731,F,0.123,0.0,90.018
2fCUI41zhGk9isZnOMfxSP,Body,65,163216,0,"['Loud Luxury', 'Brando']",2018-03-02,0.759,C#,0.0503,4.02e-05,121.969
7j4P6of6eyZDe49HUYSU2h,Sirve Mi Café Temprano,58,239000,1,['Gera MX'],2018-03-02,0.774,G#,0.492,0.00301,89.979
2VCah7AThGKI2pCnLkrSOQ,Я хочу,55,184601,0,['Grivina'],2018-03-02,0.507,D,0.304,2.25e-05,100.116
4QXiKcZwVr6MmgBXjsdGdU,Agua Pasá,58,178947,0,"['SFDK', 'Kaze']",2018-03-02,0.692,F,0.423,0.0,139.773
1Oou7m2VuxCDSOdqsu07TU,Vertigini,62,203040,1,"['Tedua', 'Chris Nolan']",2018-03-02,0.579,F,0.164,0.0,133.722
1vuAdDQlGRntmbQ7RpkObZ,Mantra (Feat. Emicida),56,294050,0,"['Rubel', 'Emicida']",2018-03-02,0.664,G#,0.632,0.274,95.981
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",62,256924,0,['KZ Tandingan'],2018-03-02,0.497,E,0.845,0.0,130.226
4sqD9XT0PJeBE7J38EaKAB,Fýlaða,31,170089,1,"['Svanur', 'Baldvin', 'Hjalti']",2018-03-02,0.737,F,0.0148,0.419,139.892
7ptjE5B67m9zEyB7Mbr44s,Acqua (Malpensandoti),47,261360,1,"['Tedua', 'Chris Nolan']",2018-03-02,0.807,F,0.0396,0.0,100.005
4jvhvr8QBAlC85ovP8zTph,All Night,55,174555,1,['mishlawi'],2018-03-02,0.759,A,0.139,0.0,141.969
2YNPrxwFA7lzecwR5O5rJ3,Deixa Eu Chorar - Acústico | Ao Vivo,56,170360,0,"['Israel & Rodolffo', 'Jorge & Mateus']",2018-03-02,0.411,C,0.874,0.0,124.697
5uTPstkP1Ljt3MzP0LE3uw,Cielo Rojo,56,235813,0,['Ángela Aguilar'],2018-03-02,0.541,A,0.0818,6.83e-06,96.191
1EIhcoMZ3See5L28kNvuFe,Kid,59,184840,1,['Eddy de Pretto'],2018-03-02,0.714,A,0.0494,0.0,143.906
4YAgH8s0JFfwikTNwe0aIk,Daydream (백일몽),70,228759,0,['j-hope'],2018-03-02,0.748,G#,0.00512,0.0,116.037
3WVBQjDRoUUTJnWVaUUEHL,Partilhar,64,337308,0,['Rubel'],2018-03-02,0.478,E,0.826,0.07,115.047
3DsOQD00s3Z6Km4WvtMkJt,La Llamada De Mi Ex,51,211867,0,['Chiquito Team Band'],2018-03-02,0.632,G#,0.704,9.24e-05,94.819
6HS5LyW7mQxDZZLL4nZbEc,Il fabbricante di chiavi,48,189533,1,"['Tedua', 'Chris Nolan']",2018-03-02,0.733,E,0.0348,0.0,132.939
47quNj56sFEMCBXN1xm5RO,Sangue misto,49,172640,1,"['Tedua', 'Chris Nolan']",2018-03-02,0.526,G,0.0487,0.0,139.057
762puSAjyLApKHpaw69Vfi,Flary,47,210857,0,['PRO8L3M'],2018-03-02,0.431,E,0.398,0.0,185.871
